#
# Full target list for orbit 107, sector 50
# Created Mon Feb 28 10:01:21 EST 2022 
# Concatenation of GI astero exo bright DDT ppas spm1 GI2 exo2 lists
#
TICID,Camera,CCD,Tmag,RA,Dec
158564326,3,1,5.65,222.2775,54.2315
158564585,3,1,10.30,222.4791,54.7485
158565019,3,4,16.21,222.4027,56.7812
158565098,3,4,10.70,222.3256,57.0599
158565141,3,4,9.24,222.3655,57.2984
158565504,3,4,8.04,222.4373,58.8310
158565557,3,4,10.47,222.4746,59.1301
158565656,3,4,11.07,222.3833,59.6600
158565670,3,4,10.42,222.3938,59.7000
158578456,3,1,11.92,222.7766,54.6981
158578755,3,4,10.45,222.7876,56.0090
158578836,3,4,11.19,222.8525,56.4923
158579155,3,4,15.83,222.8111,58.0934
158579379,3,4,8.70,222.8487,59.1508
158579396,3,4,11.49,222.8625,59.2324
158579411,3,4,4.25,222.8587,59.2948
158579468,3,4,10.89,222.8759,59.5321
158579702,3,4,11.15,223.0070,59.1283
158579804,3,4,12.15,222.9613,58.7168
158580260,3,4,10.83,222.9672,56.5349
158586643,3,4,9.90,223.2592,56.1480
158587933,3,4,8.72,223.2051,59.2585
158588323,3,4,12.71,223.4053,59.5930
158588355,3,4,11.17,223.3855,59.4943
158589788,3,4,10.92,223.4754,55.6190
158591356,3,4,11.42,223.5825,55.6725
158592003,3,4,9.28,223.5287,57.1673
158617175,3,4,12.06,223.6092,59.1020
158617318,3,4,11.16,223.5827,59.8176
158617654,3,4,9.37,223.8561,58.5451
158617842,3,4,11.82,223.7626,57.6577
158617969,3,4,8.77,223.8783,56.9938
158617990,3,4,15.02,223.8381,56.9291
158618357,3,4,13.22,223.7374,55.5047
158618373,3,4,12.50,223.8648,55.4273
158619689,3,4,11.29,224.0484,57.8469
158620024,3,4,7.87,224.1232,59.3799
159187561,2,3,10.65,204.8264,28.8592
159187962,2,3,11.20,204.8767,26.0790
159201310,2,3,11.24,205.0338,25.9547
159201317,2,3,10.13,205.0342,25.9872
159201654,2,3,8.68,204.9726,28.3485
159201907,2,3,11.19,201.5530,29.7257
159202064,2,3,9.64,201.5815,28.6298
159202121,2,3,11.03,201.4987,28.1741
159202185,2,3,10.96,201.5113,27.5845
159202233,2,3,9.33,201.5375,27.2064
159202539,2,3,10.27,201.5393,25.2030
159202595,2,3,8.73,201.5554,24.8042
159202643,2,3,9.19,201.4629,24.4610
159202746,2,3,11.04,203.6476,24.0271
159202776,2,3,10.04,203.5811,24.2050
159202787,2,3,12.45,203.6632,24.2772
159203117,2,3,8.27,203.5993,26.2761
159206292,2,2,11.03,216.6300,35.7496
159206356,2,2,11.78,216.5785,35.3345
159207767,2,1,16.10,216.7189,32.9593
159613408,3,4,10.37,219.8562,61.7062
159613447,3,4,9.78,219.8199,61.9312
159613810,3,4,11.28,219.8899,63.8689
159613868,3,4,7.14,219.8443,64.1541
159614563,3,4,10.56,220.0959,64.2425
159614566,3,4,9.61,220.0292,64.2298
159614616,3,4,12.57,220.1766,63.9784
159614836,3,4,10.95,220.2163,62.7971
159628659,3,4,15.38,220.1743,60.4631
159628667,3,4,14.06,220.0949,60.4392
159629262,3,4,11.25,220.4274,62.2657
159629349,3,4,10.74,220.2584,62.7170
159629419,3,4,10.33,220.2766,63.0288
159629558,3,4,13.04,220.4600,63.6787
159629594,3,4,8.95,220.2243,63.8198
159629632,3,4,16.03,220.3500,63.9595
159629809,3,4,9.97,220.2982,64.6842
159630982,3,4,5.90,220.5145,61.2617
159631183,3,4,7.78,220.6314,60.2310
159631371,3,4,8.03,220.7107,60.5301
159634470,3,4,8.04,220.8254,62.4113
159634684,3,4,13.25,220.9096,63.5685
159634826,3,4,8.07,220.7558,64.1734
159634913,3,4,10.58,220.7352,64.6649
159634928,3,4,9.90,220.8809,64.7414
159635381,3,4,10.88,221.1741,64.6898
159635735,3,4,7.75,221.0913,63.1023
159635956,3,4,11.14,221.1430,62.0121
159635958,3,4,10.73,220.9656,61.9949
159636127,3,4,6.45,221.0153,61.0981
159769117,3,3,9.41,234.4883,52.4599
159769293,3,3,10.34,234.4599,51.5377
159769347,3,3,10.85,234.4999,51.2402
159769371,3,3,12.22,234.4362,51.1072
159769602,3,2,10.87,234.4578,49.9288
159781361,3,2,9.61,234.4318,48.9551
159782824,3,2,7.32,235.0804,48.0555
159783477,3,3,10.45,234.9860,51.1332
159783479,3,3,11.75,234.9495,51.1365
159783489,3,3,10.84,234.9470,51.1659
159783538,3,3,11.18,234.9868,51.3981
159783814,3,3,11.32,235.0492,52.6399
159783834,3,3,11.73,234.9245,52.7401
159783897,3,3,10.19,235.0604,53.0349
159783997,3,3,10.39,234.9290,53.4996
159784007,3,3,10.69,235.0114,53.5310
159784152,3,3,9.23,235.1528,53.5371
159784292,3,3,14.19,235.2271,52.8788
159784325,3,3,13.07,235.2537,52.7441
159784393,3,3,10.48,235.2218,52.3165
159809128,3,3,10.22,235.2189,51.7527
159809253,3,3,12.91,235.1249,51.2463
159809642,3,2,11.27,235.1853,49.2875
159809772,3,2,9.64,235.2274,48.6702
159810806,3,3,11.91,235.3663,51.7816
159811161,3,3,11.06,235.4218,53.3709
159811273,3,3,9.60,235.3962,53.8426
159811337,3,3,9.71,235.5061,53.7287
159811394,3,3,8.10,235.5483,53.3880
159811678,3,3,10.47,235.5151,52.1337
159811698,3,3,11.03,235.6135,52.0640
159812055,3,3,10.84,235.6244,50.4506
159812511,3,2,8.52,235.6079,48.5462
159812576,3,2,9.59,235.6282,48.3017
159831084,3,3,10.61,235.6943,50.4175
159831382,3,3,12.67,235.7336,51.9898
159831469,3,3,5.54,235.7108,52.3611
159831595,3,3,11.14,235.7117,52.9289
159832292,3,3,11.05,235.9141,51.7141
159833544,3,3,11.08,236.1032,50.0035
159838132,3,3,10.20,236.1424,51.1614
159838322,3,3,9.87,236.0011,51.9924
159838529,3,3,6.79,236.0876,52.9839
159839402,3,3,9.09,236.4195,50.6728
159839509,3,3,11.20,236.4386,51.1292
159839884,3,3,13.82,236.3992,52.6806
159840156,3,3,9.14,236.4621,53.8612
159840218,3,3,10.90,236.5763,53.7324
159840689,3,3,11.37,236.5513,51.5962
159841364,3,2,13.02,236.5483,48.6439
159853670,3,3,8.78,236.8850,49.8832
159854029,3,3,8.25,236.7701,51.5864
159854095,3,3,10.00,236.8681,51.8513
159854148,3,3,11.01,236.7239,52.0880
159854358,3,3,10.17,236.7893,53.0242
159854359,3,3,10.02,236.7942,53.0365
159854769,3,3,8.35,236.9414,52.9579
159854793,3,3,10.05,237.0343,52.8530
159854855,3,3,12.30,237.0325,52.5141
159855448,3,3,10.17,236.9692,49.9816
159855917,3,2,10.66,237.0065,48.0902
159856396,3,3,11.29,237.1238,49.8487
159871390,3,3,11.29,237.2596,53.7114
159871619,3,3,12.15,237.6215,53.2153
159871737,3,3,9.30,237.6528,52.8394
159871939,3,3,11.15,237.7876,51.9085
159872493,3,3,11.05,237.6751,49.5329
159872552,3,3,8.63,237.6240,49.2482
159873246,3,3,10.73,237.8877,49.7371
159873257,3,3,9.38,237.8836,49.7872
159873510,3,3,8.49,237.8147,50.8362
159873548,3,3,9.99,237.8643,51.0533
159873668,3,3,8.54,237.9482,51.5873
159873822,3,3,10.76,237.9241,52.3063
159874340,3,3,8.52,238.5085,53.0924
159877673,3,3,10.45,238.3700,53.0084
159877796,3,3,9.77,238.4851,52.4476
159879348,3,3,10.92,238.6729,50.9814
159879349,3,3,11.24,238.5579,50.9847
159879582,3,3,10.25,238.6126,52.1822
159880195,3,3,11.37,239.7544,48.8683
159880447,3,3,5.76,239.7685,49.8807
159880567,3,3,9.53,239.6807,50.2626
159880605,3,3,11.46,239.6248,50.4485
159880909,3,3,12.41,239.7372,51.7975
159880910,3,3,13.08,239.7728,51.7976
159920191,3,3,8.88,239.9573,52.7816
159920430,3,3,9.04,239.9693,51.7303
159921130,3,3,10.63,239.9282,48.6996
159921795,3,3,7.61,240.0070,49.9003
159921896,3,3,11.53,240.0494,50.3736
159922008,3,3,8.06,240.1460,50.8203
159922030,3,3,10.74,240.0201,50.9043
159922091,3,3,9.35,239.9850,51.1693
159922706,3,3,10.95,240.0871,53.5735
159922985,3,3,9.76,240.2784,53.4164
159923025,3,3,16.18,240.3014,53.2850
159923054,3,3,14.52,240.3004,53.1978
159938476,3,3,10.83,240.2660,51.5733
159938784,3,3,10.82,240.2207,50.2568
159939143,3,3,11.50,240.3232,48.8723
159939202,3,3,11.82,240.2009,48.6264
159939281,3,3,8.62,240.1665,48.3143
159939305,3,3,11.38,240.1824,48.2048
159939341,3,3,8.22,240.2615,48.0536
159939380,3,3,11.14,240.4512,47.8990
159939904,3,3,8.18,240.3780,49.9777
159940253,3,3,10.62,240.5101,51.3353
159940396,3,3,14.27,240.4196,52.0126
159940419,3,3,7.68,240.3467,52.1188
159940447,3,3,10.85,240.3877,52.2351
159941208,3,3,4.55,240.5232,52.9157
159941359,3,3,11.33,240.5977,52.3403
159941420,3,3,14.62,240.6903,52.0487
159941639,3,3,15.12,240.5202,51.0837
159968677,3,3,13.91,240.7151,48.3305
159968776,3,3,10.95,240.8171,48.7406
159969179,3,3,10.39,240.7260,50.3847
159971218,3,3,10.91,240.9380,49.0891
159971619,3,3,11.42,241.0739,48.2448
159971684,3,3,11.33,241.2153,48.4606
159971699,3,3,10.30,241.1813,48.5388
159971897,3,3,10.45,241.0737,49.3559
159980470,3,3,9.95,241.1711,49.8800
159980835,3,3,9.58,241.0744,51.4215
159980843,3,3,9.30,241.1472,51.4640
159980985,3,3,8.06,241.0931,52.1428
159981231,3,3,8.03,241.2113,53.2129
159981465,3,3,11.11,241.2614,53.5661
159982238,3,3,13.16,241.3921,50.3146
159982598,3,3,10.91,241.3840,48.8694
159982637,3,3,8.59,241.3401,48.7487
159982728,3,3,8.63,241.3661,48.4080
159983171,3,3,10.46,241.5910,49.2581
159983399,3,3,9.51,241.5089,50.1871
160039081,3,3,7.82,241.5814,53.5145
160373616,2,2,14.86,210.9897,33.6036
160373631,2,2,11.35,211.0646,33.5171
160374134,2,3,10.82,211.0359,30.8254
160374961,2,2,9.69,211.1164,33.4064
160374991,2,2,12.87,211.1347,33.5615
160375134,2,2,7.93,211.1400,34.4228
160375366,2,2,8.12,211.2406,35.8142
160375450,2,2,10.95,211.3396,35.6689
160375476,2,2,10.01,211.3728,35.4668
160376227,2,3,11.22,211.2407,31.1540
160376438,2,3,11.05,211.2418,30.0005
160419128,4,1,10.50,234.3900,72.6040
160421752,4,1,8.21,235.2554,72.1432
160424250,4,1,10.09,235.5433,72.7882
160424623,4,1,9.68,236.1093,72.4991
160424682,4,1,15.54,236.1292,72.7279
160424753,4,1,10.21,235.9238,72.9706
160439300,4,1,11.17,236.3822,73.3617
160439491,4,1,11.56,236.2343,72.5344
160439710,4,1,12.78,236.8120,72.2027
160439772,4,1,11.27,236.9409,72.4653
160439883,4,1,8.16,236.6935,72.8851
160472086,4,1,10.74,237.0645,73.2580
160472514,4,1,9.38,237.7060,72.2112
160488002,4,1,7.83,237.9494,73.3176
160488046,4,1,14.57,237.8905,73.1175
160488140,4,1,10.44,237.9935,72.7163
160488648,4,1,10.96,238.5730,73.0023
160488880,4,1,12.29,238.5739,73.9943
160490459,4,1,8.32,238.8987,74.3613
160490806,4,1,11.15,238.7520,73.0077
160491288,4,1,11.98,239.0271,72.8416
160491312,4,1,13.74,239.0966,72.9236
160491359,4,1,10.34,239.0164,73.0739
160491408,4,1,10.64,239.1772,73.2350
160491494,4,1,13.11,239.3402,73.5302
160491524,4,1,12.97,239.1906,73.6447
160493316,4,1,9.14,239.5263,74.3705
160493339,4,1,8.91,239.6361,74.2993
160493838,4,1,11.71,239.4790,72.4086
160520026,4,1,13.67,240.4627,74.4780
160520035,4,1,13.47,240.4125,74.4440
160520118,4,1,10.85,240.3932,74.1360
160520314,4,1,10.95,240.5427,73.4103
160520811,4,1,11.70,240.8243,72.3174
160520917,4,1,10.75,240.7849,72.7066
160520966,4,1,11.09,240.8394,72.8813
160521427,4,1,17.30,240.5832,74.6459
160534539,4,1,6.38,241.0001,73.1489
160534712,4,1,11.37,241.0024,72.5791
160534895,4,1,13.74,241.0346,71.9850
160535037,4,1,10.76,241.6645,72.3870
160535351,4,1,8.03,241.5562,73.6508
160535421,4,1,9.31,241.5134,73.9203
160535706,4,1,13.43,241.3642,75.0787
160550882,4,1,12.28,242.0875,74.3181
160550963,4,1,8.98,241.7384,73.9429
160551095,4,1,11.42,242.0093,73.4173
160551340,4,1,11.02,242.0396,72.6697
160551662,4,1,9.94,242.3348,72.5089
160551942,4,1,11.27,242.4977,73.5100
160552281,4,1,8.78,242.1266,74.8033
160553892,4,1,12.41,242.6150,73.9109
160583318,4,1,15.06,243.2882,72.7712
160583415,4,1,11.29,243.2739,73.1047
160583440,4,1,10.46,243.0825,73.1847
160583519,4,1,14.07,243.0259,73.4659
160583919,4,1,10.96,243.0295,74.9605
160583993,4,1,5.26,243.1327,75.2109
160585398,4,1,10.77,243.6851,74.4579
160585543,4,1,9.43,243.3059,73.9053
160585671,4,1,5.98,243.6391,73.3951
160585734,4,1,11.70,243.5170,73.1551
160585813,4,1,11.20,243.3143,72.8725
160586166,4,1,10.57,243.8490,72.2506
160586189,4,1,10.91,244.0019,72.3464
160599479,4,1,12.86,243.8117,74.1828
160599736,4,1,8.34,243.8581,75.2639
160600809,4,1,4.61,244.3742,75.7569
160601011,4,1,10.51,244.1277,74.9442
160601624,4,1,10.82,244.3332,72.6222
160601786,4,1,13.89,244.1455,72.0675
160601980,4,1,8.33,244.8510,72.3884
160602230,4,1,13.70,244.6954,73.4758
160602372,4,1,11.00,244.6912,73.9697
160602609,4,1,10.28,244.7230,74.9525
160602647,4,1,11.26,244.5890,75.1439
160602762,4,1,8.03,244.8127,75.6280
160602790,4,1,12.54,244.5851,75.7205
160602798,4,1,9.27,244.7674,75.7620
160603848,4,1,8.59,245.0933,75.4668
160603897,4,1,13.11,245.1179,75.3116
160604081,4,1,10.25,244.9015,74.5717
160604494,4,1,10.68,244.9932,73.1458
160604543,4,1,12.11,244.9438,72.9724
160617691,4,1,10.03,246.2236,71.9681
160618074,4,1,12.93,246.2703,73.2835
160618097,4,1,10.69,246.4171,73.3934
160618102,4,1,10.26,246.3983,73.4157
160618342,4,1,14.53,246.4084,74.3358
160618494,4,1,8.91,246.3484,74.9277
160618515,4,1,12.71,246.2858,74.9926
160987145,3,1,9.14,220.3467,53.4106
160987265,3,1,8.17,220.3364,52.6470
160987435,3,1,7.51,220.3981,51.3972
160987794,3,1,11.29,220.3031,49.2978
161000050,3,1,9.05,220.5695,50.1146
161000368,3,1,7.15,220.5031,52.0053
161001312,3,1,10.80,220.8998,51.8833
161001323,3,1,7.62,220.8424,51.9188
161001546,3,1,11.61,220.9243,53.5925
161001705,3,1,15.48,221.5042,48.5160
161002029,3,1,7.27,221.6250,50.3983
161002534,3,1,11.33,221.5344,53.6960
161002712,3,1,10.73,221.8417,53.0917
161002783,3,1,9.93,221.7017,52.6031
161003077,3,1,9.81,221.8400,50.7859
161003556,3,1,11.01,221.7350,47.8960
161003569,3,1,12.38,222.1633,53.8348
161003628,3,1,11.08,222.1729,53.4510
161003910,3,1,8.63,222.1133,51.4413
161003998,3,1,11.23,222.1231,50.8752
161004033,3,1,10.47,222.0450,50.6948
161004044,3,1,11.16,222.2092,50.6131
161004057,3,1,10.39,222.1137,50.5068
161004188,3,1,8.96,222.1582,49.7434
161004769,3,1,9.86,222.3807,49.4791
161005108,3,1,12.18,222.3924,51.3269
161005122,3,1,6.09,222.3851,51.3745
161024755,3,1,12.52,222.5000,53.6698
161024760,3,1,9.62,222.5235,53.6348
161024873,3,1,11.24,222.5689,52.7978
161024940,3,1,6.63,222.5564,52.4150
161025028,3,1,11.07,222.4847,51.9337
161025237,3,1,10.42,222.4062,50.5485
161025306,3,1,8.97,222.4223,50.0896
161025531,3,1,5.75,222.4213,48.7214
161025568,3,1,8.73,222.4246,48.5311
161025725,3,1,10.40,222.7535,48.2319
161025739,3,1,16.22,222.6223,48.2999
161025980,3,1,14.03,222.6186,49.6358
161026231,3,1,15.20,222.5864,51.2058
161026235,3,1,10.38,222.7392,51.2413
161026450,3,1,9.85,222.5925,52.6796
161026501,3,1,10.70,222.6825,53.0426
161026633,3,1,10.86,222.5806,53.8540
161026823,3,1,15.54,222.8227,52.8390
161026891,3,1,8.49,222.9041,52.3738
161027094,3,1,8.20,222.9247,51.2249
161027337,3,1,11.31,222.8814,49.8106
161027816,3,1,7.06,223.0860,48.6706
161027860,3,1,11.69,223.1267,48.9470
161028328,3,1,10.91,223.0972,51.4632
161028381,3,1,11.86,222.9778,51.7838
161028382,3,1,13.44,222.9749,51.7846
161028522,3,1,7.42,223.0232,52.5894
161028707,3,1,11.56,223.0994,53.6432
161028744,3,1,11.29,223.1068,53.8771
161028833,3,1,10.49,223.2389,53.5265
161029035,3,1,9.81,223.1686,52.2813
161029191,3,1,9.38,223.2700,51.2611
161029196,3,1,11.27,223.2330,51.2359
161029401,3,1,9.84,223.1473,50.1202
161029611,3,1,13.23,223.2681,48.9927
161029652,3,1,10.21,223.2124,48.7911
161029702,3,1,8.65,223.1717,48.5422
161029715,3,1,7.71,223.2129,48.4691
161029719,3,1,10.84,223.2825,48.4483
161029808,3,1,10.25,223.1514,47.9056
161042484,3,1,11.33,223.3903,48.8663
161042558,3,1,10.58,223.3782,49.0871
161043410,3,1,14.14,223.3832,52.0025
161043560,3,1,11.07,223.3293,52.4845
161043778,3,1,12.00,223.4724,53.2575
161044231,3,1,8.18,223.5040,53.3746
161044575,3,1,9.83,223.5217,52.2957
161045582,3,1,10.16,223.6257,49.0977
161045717,3,1,10.00,223.5536,48.6793
161046261,3,1,14.24,223.7723,48.7400
161047400,3,1,10.44,223.7118,52.5068
161058443,3,1,11.19,223.7644,53.6598
161058448,3,1,7.02,223.7858,53.6833
161058462,3,1,9.90,223.8323,53.7964
161058589,3,1,10.96,223.8503,53.3066
161058709,3,1,8.07,223.9622,52.6599
161058722,3,1,6.98,223.9035,52.5671
161059082,3,1,8.37,223.9567,50.1232
161059230,3,1,8.44,223.8795,49.1346
161639373,2,4,10.57,215.3354,22.2160
161639423,2,4,10.88,215.3066,21.9137
161639807,2,4,7.31,215.2615,19.7301
161639894,2,4,5.33,215.2891,19.1802
161639989,2,4,10.85,215.2803,18.5517
161640056,2,4,9.61,215.2686,18.2169
161640088,2,4,12.62,215.2905,18.0499
161640200,2,4,16.49,215.3760,18.4602
161640354,2,4,8.05,215.4209,19.3619
161640503,2,4,11.04,215.4657,20.3091
161640688,2,4,8.05,215.3596,21.3553
161640756,2,4,16.56,215.3745,21.7896
161661871,2,4,10.13,215.4407,23.6905
161661893,2,4,10.49,215.4629,23.8329
161662022,2,1,8.26,221.0154,35.2030
161662153,2,1,16.18,221.0423,34.3537
161662440,2,1,10.91,221.0227,32.5721
161662947,2,1,14.13,221.0709,30.0352
161663970,2,1,10.91,221.1764,35.6990
161664004,2,1,10.13,221.0971,35.9037
161664301,2,1,14.73,221.2449,34.0525
161664482,2,1,11.26,221.1880,33.0352
161664509,2,1,4.56,221.3075,32.7879
161665237,3,2,9.06,226.4164,43.1318
161665286,3,2,11.06,226.2815,43.3584
161665301,3,2,8.53,226.3722,43.5073
161665559,3,2,11.02,226.2963,44.9555
161665620,3,2,10.00,226.4056,45.3972
161665765,3,2,11.40,226.4222,46.3567
161666492,3,2,10.31,226.5129,45.3647
161666946,3,2,13.32,226.4462,42.8284
161667485,3,2,10.44,226.7200,43.9132
161667616,3,2,9.06,226.6361,44.6551
161667942,3,2,9.34,226.7104,46.5900
161685680,3,4,14.14,235.5239,59.8583
161685732,3,4,12.25,235.5838,59.6148
161685831,3,4,11.40,235.6629,59.1276
161685966,3,4,10.11,235.5198,58.3536
161685984,3,4,11.13,235.6023,58.2755
161686976,3,4,10.32,235.9839,59.7424
161687266,3,4,12.20,236.1115,58.2352
161687311,3,4,9.22,235.9485,58.0243
161687316,3,4,11.04,235.9888,58.0123
161687466,3,4,10.05,235.9680,57.3150
161687558,3,4,11.24,236.0991,56.8294
161687589,3,4,9.23,236.0620,56.6956
161721150,3,4,11.12,236.3250,55.8354
161721433,3,4,11.45,236.2840,57.1630
161721465,3,4,8.32,236.1317,57.3423
161721671,3,4,6.97,236.1742,58.4339
161721861,3,4,9.70,236.2389,59.4303
161722508,3,4,7.36,236.4290,57.2634
161722546,3,4,11.15,236.4940,57.0670
161723881,3,4,10.02,236.6703,56.8406
161724091,3,4,11.30,236.6076,57.7796
161724619,3,4,5.28,236.8827,59.5685
161725074,3,4,13.15,236.8785,57.2292
161725194,3,4,9.15,236.8765,56.6169
161725589,3,3,13.96,236.9273,54.8439
161726527,3,4,16.94,237.1471,57.1398
161726535,3,4,11.00,237.0582,57.1813
161726611,3,4,10.47,237.0838,57.5539
161726982,3,4,10.90,237.1479,59.4472
161727024,3,4,11.27,237.0113,59.6523
161727677,3,4,8.81,237.3110,57.1334
161728167,3,3,8.64,237.2180,54.8353
161728204,3,3,11.03,237.2970,54.6554
161728626,3,3,9.35,237.3647,55.2034
161728892,3,4,13.08,237.5308,56.5853
161728906,3,4,10.66,237.5551,56.6503
161728911,3,4,9.88,237.3919,56.6755
161729154,3,4,10.68,237.3874,57.9031
161729209,3,4,14.22,237.4517,58.1585
161729363,3,4,10.81,237.4258,58.9537
161729366,3,4,11.35,237.4957,58.9666
161729372,3,4,8.04,237.5244,59.0130
161729486,3,4,14.24,237.5637,59.6737
161729507,3,4,10.62,237.4140,59.8006
161729711,3,4,13.35,237.6999,58.9745
161729841,3,4,9.98,237.6937,58.2871
161730739,3,3,10.96,237.6781,54.1414
161731625,3,4,10.26,237.8679,58.0649
161732247,3,4,11.59,238.0236,58.5547
161732944,3,3,10.19,238.1240,55.3722
161744457,3,3,11.20,237.9905,54.2155
161744580,3,3,11.89,238.2961,54.1517
161744760,3,3,11.13,238.3603,54.9406
161744801,3,3,14.35,238.3089,55.1106
161744828,3,3,16.43,238.3793,55.2707
161744964,3,3,9.10,238.3412,55.9425
161745227,3,4,9.51,238.1980,57.1176
161745243,3,4,14.32,238.2417,57.1988
161745276,3,4,11.26,238.2941,57.3534
161745427,3,4,11.03,238.2848,58.1421
161745470,3,4,12.85,238.1960,58.3597
161745509,3,4,10.65,238.3290,58.5684
161745797,3,4,9.28,238.4543,59.8044
161746764,3,3,11.01,238.5027,54.8409
161746806,3,3,11.12,238.4958,54.6071
161747118,3,3,10.64,238.7396,54.9042
161747269,3,3,10.92,238.7317,55.5712
161819618,3,4,8.24,238.6640,58.0934
161819643,3,4,11.10,238.6638,58.2068
161819717,3,4,10.70,238.7054,58.5675
161820187,3,4,6.36,238.9564,58.9119
161820334,3,4,17.13,238.8228,58.1103
161820894,3,3,9.51,238.9959,55.4290
161820987,3,3,10.63,239.0116,55.0253
161821153,3,3,8.52,239.0015,54.1568
161821165,3,3,9.94,238.8473,54.0925
161821382,3,3,12.33,239.0760,54.9117
161821669,3,3,13.36,239.1824,56.3907
161822341,3,4,9.95,239.1612,59.9780
161822427,3,4,10.54,239.2455,59.4502
161823382,3,3,11.38,239.2464,54.2088
161823443,3,3,10.92,239.3028,53.9273
161823484,3,4,8.26,239.6565,59.7510
161823742,3,4,13.05,239.7177,58.3152
161824233,3,3,11.44,239.7177,55.8520
161824407,3,3,11.20,239.6432,55.0079
161824493,3,3,10.17,239.7375,54.5866
161825044,3,3,8.81,239.9645,56.2297
161825615,3,4,10.28,239.9390,59.6890
161825707,3,4,7.28,240.4640,59.6311
161825882,3,4,3.52,240.4685,58.5673
161826099,3,3,9.40,240.5236,57.1687
161826133,3,3,8.76,240.6406,56.9836
161826135,3,3,11.08,240.5030,56.9654
161826822,3,4,11.95,240.8861,59.4064
161826891,3,4,11.59,240.8874,59.1253
161826896,3,4,5.99,240.9228,59.0896
161827493,3,3,11.07,240.8963,55.7763
161827704,3,3,10.82,240.9346,54.7764
161827884,3,3,10.36,241.0073,53.9239
161838884,3,3,11.10,241.1906,54.4027
161838887,3,3,7.73,241.1340,54.4223
161838991,3,3,9.60,241.1534,54.9421
161839116,3,3,10.06,241.1392,55.6287
161839699,3,4,14.16,241.2578,58.7619
161839798,3,4,10.81,241.2177,59.3943
161840047,3,3,9.86,241.6384,54.6728
161840089,3,3,9.21,241.4789,54.9244
161840326,3,3,7.67,241.6169,56.0698
161840391,3,3,11.18,241.6052,56.4578
161840630,3,3,8.01,241.6125,57.5939
162491859,3,3,10.23,242.0462,52.7037
162491946,3,3,9.05,241.9997,52.3294
162492265,3,3,8.28,242.1306,51.1506
162492477,3,3,10.94,242.1259,50.3314
162492595,3,3,10.08,242.0972,49.8562
162492941,3,3,11.31,241.9827,48.4779
162493486,3,3,10.21,242.3053,49.4796
162493644,3,3,5.97,242.2889,50.1810
162493776,3,3,7.76,242.2791,50.7336
162494287,3,3,8.43,242.2652,52.9443
162494431,3,3,13.80,242.1664,53.5995
162494519,3,3,11.28,242.4365,53.9288
162494974,3,3,11.29,242.3949,52.0847
162495204,3,3,12.91,242.4815,51.0631
162495783,3,3,10.86,242.4112,48.6233
162495874,3,3,11.38,242.3750,48.2628
162495978,3,3,16.11,242.5823,47.9543
162496611,3,3,10.95,242.6187,50.5642
162496721,3,3,11.20,242.5928,51.0435
162496785,3,3,11.21,242.6709,51.3317
162497043,3,3,10.98,242.6656,52.2768
162497737,3,3,12.97,242.8388,52.7682
162518982,3,3,8.62,242.7745,49.4271
162519062,3,3,7.65,242.7376,49.0641
162519445,3,3,8.14,242.9483,48.2823
162519496,3,3,11.60,242.8901,48.5085
162520362,3,3,13.55,243.0024,51.8286
162520455,3,3,10.00,242.9888,52.2335
162520498,3,3,10.90,243.0513,52.4141
162520610,3,3,8.10,242.9368,52.8341
162521407,3,3,13.42,243.1143,51.9622
162521858,3,3,11.16,243.1634,50.2104
162522057,3,3,13.92,243.0783,49.4040
162553144,3,3,5.95,243.2718,48.0934
162553160,3,3,11.92,243.2955,48.1358
162553471,3,3,14.10,243.2697,49.1411
162553889,3,3,9.44,243.3232,50.7808
162553917,3,3,17.49,243.3796,50.9025
162554224,3,3,10.63,243.3456,52.3508
162554581,3,3,9.76,243.3091,53.7151
162555123,3,3,8.72,243.5596,51.9652
162555160,3,3,12.35,243.4853,51.8211
